5.992482,1.861088,0.166773,-0.079235,3.647504,-2.085616,-2.389290,-0.859478,-0.957136,-0.217002,-0.390547,0.011042,
6.084213,0.989868,0.280533,-1.091086,1.533709,-2.385489,-2.228564,0.319396,-1.027222,-0.557373,-0.084435,0.059965,
6.457350,1.364109,0.845116,1.791755,2.373785,-1.064086,0.763885,0.416767,-0.754456,0.250127,0.530085,0.222222,
6.091461,1.127516,0.363354,1.275563,2.927766,-0.728174,2.301013,1.066516,-0.242090,0.510174,0.497321,0.274012,
5.253745,2.162536,1.408536,1.386162,3.760297,-0.490785,-0.988897,-1.810645,-0.543670,-0.356432,-0.073229,-0.001547,
4.765015,2.420802,2.758127,1.812106,2.604442,0.220524,-0.189883,-0.187379,0.638021,-0.003445,0.020680,0.050760,
5.138989,1.451404,2.114986,1.007283,6.549269,0.025224,-2.799273,-1.281320,-0.449786,-0.453769,-0.247673,-0.146052,
4.680299,2.456778,1.616842,1.504139,6.934063,-1.115100,-0.857976,-1.344196,-0.819230,-0.307049,-0.416477,-0.006167,
4.798513,0.828560,2.595855,0.408950,5.858875,1.637872,-2.085905,0.363859,0.587434,-0.464688,0.004638,-0.066631,
4.499551,1.417913,3.539454,2.548050,5.822447,2.055780,-1.871110,0.821028,1.512049,-0.525387,-0.032577,-0.071754,
5.430237,2.910110,2.444411,3.033061,5.447455,1.565097,-0.776440,-0.702143,0.335878,0.186556,0.025330,-0.085418,
4.318712,2.558320,2.549982,2.833343,4.391586,2.234046,0.313027,0.813611,1.373110,0.140210,0.144682,0.012906,
1.828824,1.150468,1.637863,-0.100812,0.461608,-0.954646,0.291450,-0.313529,0.412264,-0.106477,0.433425,0.047686,
2.977450,1.567697,2.701686,0.572193,1.033254,0.811060,1.261928,-1.602674,0.268090,0.229349,0.057125,0.042731,
5.325714,2.931163,2.503829,1.667990,3.365440,1.509042,0.958717,0.022508,-0.442050,0.187849,0.275851,0.091902,
4.681373,2.525838,2.260719,1.353002,2.068459,0.902491,1.417955,0.665580,0.696142,0.416397,0.305934,0.105069,
-1.417266,0.223747,3.544357,0.313394,-0.552907,-0.875157,1.273689,0.574639,0.924695,-0.384184,0.592202,0.057252,
-0.575310,0.787375,3.964008,0.567804,0.640572,0.549748,1.861904,0.508364,1.148925,-0.281968,0.424497,0.064068,
-0.703274,0.090409,3.945954,1.830924,0.438340,-0.471010,1.117964,0.372561,0.457491,-0.453002,0.508718,0.018245,
0.096926,1.720776,4.695403,2.318030,1.266056,0.376819,1.922926,1.759337,1.004608,0.177690,0.621550,0.075302,
4.544195,1.849245,1.935347,0.850351,1.281010,0.004627,1.487504,1.433234,1.277287,0.650896,0.322941,0.074181,
4.575816,1.959650,1.338432,-0.177025,1.594293,1.388300,2.543505,1.493179,0.688301,0.384316,0.231782,0.067148,
4.955520,1.567958,0.914307,1.625737,3.527541,2.076876,2.375686,1.382470,0.447053,-0.252587,0.082616,0.147875,
4.070342,2.750664,2.822021,2.083201,2.572410,1.937555,1.904245,1.024696,0.956156,0.496573,0.234849,0.086591,
5.824404,0.706718,-0.526762,-0.328582,2.474368,-2.129179,0.858382,0.709048,-0.102519,0.221009,0.016000,0.179762,
5.509246,2.037290,0.359316,-1.141490,2.680429,-0.190423,0.636149,0.142419,0.391724,0.586126,0.306645,0.133779,
5.596122,0.533674,0.495912,-0.814897,2.345618,-0.130578,1.000364,1.773122,-0.487670,0.134516,0.284856,0.074484,
4.691109,1.060682,-0.263303,-0.978254,3.389960,1.093564,2.327701,2.467024,0.205069,0.073715,0.148459,0.095057,
6.056309,0.044979,-0.035112,1.499691,4.014917,0.154923,1.518734,1.689589,-0.127351,-0.207105,-0.098888,0.114063,
5.463413,-0.616392,-0.842337,1.314986,4.249241,1.568238,2.170871,2.218681,-0.590732,-0.362537,0.102023,0.157994,
5.138045,-1.167154,-2.032552,3.008446,4.575862,0.745497,3.332904,1.245010,0.090382,-0.836859,0.005243,0.252294,
4.218188,-2.147698,-1.547148,1.679199,6.359902,1.828179,1.655929,1.124028,0.272889,-0.389670,-0.034081,0.211003,
